2016-03-07 00:24:17.504 25251 LOG File descriptor limit: 65536 (H:65536), max_client_conn: 300, max fds possible: 510
2016-03-07 00:24:17.504 25251 LOG listening on 127.0.0.1:6543
2016-03-07 00:24:17.504 25251 LOG listening on unix:/tmp/.s.PGSQL.6543
2016-03-07 00:24:17.504 25251 LOG process up: pgbouncer 1.6.1, libevent 2.0.16-stable (epoll), adns: evdns2
2016-03-07 00:24:19.122 25251 LOG Got SIGHUP re-reading config
2016-03-07 04:24:17.673 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:25:17.674 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:26:17.675 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:27:17.675 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:28:17.676 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:29:17.676 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:30:17.677 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:31:17.678 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:32:17.679 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:33:17.679 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:34:17.680 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:35:17.681 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:36:17.682 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:37:17.682 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:38:17.683 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:39:17.683 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:40:17.684 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:41:17.685 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:42:17.686 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:43:17.687 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:44:17.688 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:45:17.688 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:46:17.689 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:47:17.691 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:48:17.692 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:49:17.692 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:50:17.693 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:51:17.693 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:52:17.694 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:53:17.695 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:54:17.696 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:55:17.697 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:56:17.698 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:57:17.699 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:58:17.700 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 04:59:17.700 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:00:17.701 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:01:17.702 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:02:17.702 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:03:17.703 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:04:17.703 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:05:17.704 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:06:17.705 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:07:17.706 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:08:17.707 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:09:17.707 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:10:17.707 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:11:17.708 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:12:17.709 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:13:17.709 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:14:17.710 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:15:17.710 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:16:17.711 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:17:17.712 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:18:17.713 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:19:17.714 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:20:17.714 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:21:17.715 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:22:17.716 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:23:17.716 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:24:17.717 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:25:17.717 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:26:17.718 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:27:17.719 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:28:17.719 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:29:17.721 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:30:17.721 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:31:17.722 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:32:17.722 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
2016-03-07 05:33:17.723 25251 LOG Stats: 0 req/s, in 0 b/s, out 0 b/s,query 0 us
